image=images/avatar/female/greatbow.png
#flare_sprite_packer_input=174 105 96 142 93 144 171 101 172 71 94 112 83 123 167 90 173 106 98 143 89 144 170 103 178 70 94 113 83 123 166 89 172 105 100 144 86 145 175 105 172 69 95 110 78 123 165 88 173 107 105 145 85 150 167 111 174 68 103 107 73 119 160 88 81 163 87 171 76 170 78 162 94 149 77 142 50 149 52 156 98 147 84 171 74 184 95 172 125 146 106 123 53 128 64 137 138 124 130 155 58 182 107 173 158 135 145 99 67 102 79 109 167 104 148 137 65 167 116 154 179 109 156 80 50 89 96 100 176 92 157 125 68 155 115 142 189 93 157 82 47 95 108 114 167 103 146 137 66 167 118 154 177 108 159 79 48 90 97 100 137 122 127 155 57 181 100 173 157 134 149 103 66 103 80 111 96 146 84 170 70 181 87 174 123 149 110 126 55 133 59 139 114 163 65 181 135 161 169 115 138 94 70 96 110 106 144 126 159 122 88 155 110 154 177 107 169 72 83 95 97 101 162 92 181 87 164 114 85 143 123 129 183 85 168 93 86 126 119 119 164 104 185 108 123 141 73 150 171 115 187 81 127 121 91 133 83 174 67 184 99 173 131 145 108 125 48 134 71 140 101 150 81 179 87 170 99 156 71 149 55 156 56 162 85 171 95 177 171 108 94 145 93 143 170 102 172 70 90 113 83 119 168 85 166 107 81 141 97 138 172 93 170 67 80 108 87 113 169 75 158 76 82 115 74 115 157 76 163 39 82 80 65 87 153 52 173 59 113 83 43 69 141 59 169 54 105 103 57 118 147 92 162 87 157 55 92 68 63 67 148 55 147 89 81 125 94 124 145 81 169 41 113 68 66 86 138 71 165 65 109 102 64 111 162 118 121 156 76 173 143 148 182 95 133 83 60 96 126 93 97 148 104 170 74 191 97 188 130 162 114 127 91 120 71 134 63 160 77 175 80 188 97 188 94 177 103 156 94 142 68 149 96 167 101 170 165 135 173 86 115 87 90 95 147 103 157 130 103 170 89 182 127 163 153 123 128 97 75 99 98 117 128 136 116 194 128 177 124 156 95 143 126 126 116 139 89 166 73 192 87 195 143 178 147 145 108 121 92 115 113 121 115 156 83 190 84 175 151 156 188 107 153 116 76 117 142 97 178 113 135 153
#flare_sprite_packer_output=303 415 1411 414 1077 778 976 205 1147 253 848 1721 1074 1579 1120 324 630 193 1073 922 1101 1065 612 559 1543 93 1065 1702 1458 1591 744 789 477 415 1190 1065 1627 796 455 188 1366 107 1170 562 1634 531 744 878 803 196 1869 353 829 1468 782 555 1721 95 1063 671 1507 1714 914 1580 130 548 135 711 354 1565 1634 369 1540 645 1634 654 1590 1293 729 1172 1529 794 167 1584 97 1227 398 1207 869 1164 1868 601 1541 1574 928 418 1402 656 992 414 259 1035 190 156 297 135 1265 551 1771 1412 1895 96 453 726 780 418 609 1346 898 1310 832 0 1712 590 1899 1674 1315 1206 1010 113 1712 328 761 1484 1170 778 1543 0 1712 453 1852 1724 1589 1442 910 778 1265 414 674 1328 594 1679 1189 0 445 948 1122 562 1410 556 607 830 1507 369 292 680 345 861 298 520 1711 670 848 1618 1893 1206 994 1164 429 1379 222 680 211 506 607 1023 1385 1063 1250 1700 1391 1448 493 1027 266 1217 0 711 780 303 1637 1072 1904 1110 1166 672 730 1031 450 293 781 1157 1014 1310 1366 0 1708 163 341 1738 1090 1209 907 985 829 109 430 1719 1265 920 1268 1449 646 108 1700 235 1692 1166 1149 1460 909 881 647 0 942 1668 775 1639 609 299 459 107 1507 524 1159 1700 262 861 331 1210 394 1034 649 414 1503 1168 1376 1699 1518 1434 1124 1310 128 369 430 1549 606 1513 1640 1293 740 1328 705 1495 344 1394 171 1217 949 306 1171 920 1225 1306 949 569 1319 269 1688 1557 1424 1714 1491 284 897 671 1509 1293 1412 1304 1359 176 1538 163 1378 1591 1802 1290 1287 339 1713 876 1067 1464 1697 1442 455 650 1666 952 1889 1317 1036 1077 83 1781 1189 108 1838 1505 1923 1027 1829 968 1531 230 1869 498 1580 1702 1350 916 874 1077 1712 535 1778 1656 1899 1763 1350 1008 1498 982 1611 1168 1594 1556 1645 991 1497 941 1778 1588 1891 1588 604 952 742 966 1838 1403 1713 1670 445 830 493 1190 167 1411 1122 414 1732 0 1790 1027 1914 0 1778 1110 1877 205 349 654 116 178 0 1035 0 549 1860 724 1711 1292 1305 1699 712 1657 317 1035 87 1411 0 1223 209 329 795 1312 1318 1306 1450 1442 513 1346 243 1398 294 0 1186 167 1778 1203 251 1738 1713 773 455 520 251 1568 170 1035 0 872 744 666 1187 1209 1777 1724 1871 851 1401 780 0 178 0 372 620 662 1290 1063 1276 650 1285 776 517 1513 97 1035 0 1411 0 0 303 270 1270 1578 1411 1189 1157 1579 614 1172 0 1606 83 1606 143 0 459 0 914 1464 1637 1680 1495 1071 1011 0 127 882


[stance]
frames=4
duration=800ms
type=back_forth
frame=0,0,303,415,174,105,94,97
frame=0,1,1411,414,96,142,62,124
frame=0,2,1077,778,93,144,47,131
frame=0,3,976,205,171,101,72,113
frame=0,4,1147,253,172,71,62,87
frame=0,5,848,1721,94,112,15,98
frame=0,6,1074,1579,83,123,20,97
frame=0,7,1120,324,167,90,78,76
frame=1,0,630,193,173,106,93,97
frame=1,1,1073,922,98,143,61,124
frame=1,2,1101,1065,89,144,47,131
frame=1,3,612,559,170,103,74,113
frame=1,4,1543,93,178,70,64,87
frame=1,5,1065,1702,94,113,15,99
frame=1,6,1458,1591,83,123,20,97
frame=1,7,744,789,166,89,77,77
frame=2,0,477,415,172,105,91,97
frame=2,1,1190,1065,100,144,61,124
frame=2,2,1627,796,86,145,47,131
frame=2,3,455,188,175,105,74,114
frame=2,4,1366,107,172,69,65,86
frame=2,5,1170,562,95,110,17,98
frame=2,6,1634,531,78,123,18,98
frame=2,7,744,878,165,88,75,77
frame=3,0,803,196,173,107,92,98
frame=3,1,1869,353,105,145,65,126
frame=3,2,829,1468,85,150,45,135
frame=3,3,782,555,167,111,73,119
frame=3,4,1721,95,174,68,65,88
frame=3,5,1063,671,103,107,18,96
frame=3,6,1507,1714,73,119,15,96
frame=3,7,914,1580,160,88,73,76

[run]
frames=8
duration=533ms
type=looped
frame=0,0,130,548,81,163,79,157
frame=0,1,135,711,87,171,78,176
frame=0,2,354,1565,76,170,33,185
frame=0,3,1634,369,78,162,5,181
frame=0,4,1540,645,94,149,-13,164
frame=0,5,1634,654,77,142,-21,145
frame=0,6,1590,1293,50,149,-2,135
frame=0,7,729,1172,52,156,36,140
frame=1,0,1529,794,98,147,75,141
frame=1,1,167,1584,84,171,74,167
frame=1,2,97,1227,74,184,43,183
frame=1,3,398,1207,95,172,21,180
frame=1,4,869,1164,125,146,16,160
frame=1,5,1868,601,106,123,-7,134
frame=1,6,1541,1574,53,128,-9,119
frame=1,7,928,418,64,137,35,122
frame=2,0,1402,656,138,124,77,119
frame=2,1,992,414,130,155,82,147
frame=2,2,259,1035,58,182,45,169
frame=2,3,190,156,107,173,37,168
frame=2,4,297,135,158,135,50,147
frame=2,5,1265,551,145,99,35,118
frame=2,6,1771,1412,67,102,3,99
frame=2,7,1895,96,79,109,33,99
frame=3,0,453,726,167,104,75,96
frame=3,1,780,418,148,137,78,123
frame=3,2,609,1346,65,167,44,144
frame=3,3,898,1310,116,154,54,143
frame=3,4,832,0,179,109,78,124
frame=3,5,1712,590,156,80,57,97
frame=3,6,1899,1674,50,89,-11,84
frame=3,7,1315,1206,96,100,31,87
frame=4,0,1010,113,176,92,71,84
frame=4,1,1712,328,157,125,73,109
frame=4,2,761,1484,68,155,43,128
frame=4,3,1170,778,115,142,62,128
frame=4,4,1543,0,189,93,90,110
frame=4,5,1712,453,157,82,65,97
frame=4,6,1852,1724,47,95,-10,87
frame=4,7,1589,1442,108,114,30,99
frame=5,0,910,778,167,103,76,96
frame=5,1,1265,414,146,137,78,123
frame=5,2,674,1328,66,167,44,144
frame=5,3,594,1679,118,154,54,143
frame=5,4,1189,0,177,108,77,123
frame=5,5,445,948,159,79,56,96
frame=5,6,1122,562,48,90,-12,82
frame=5,7,1410,556,97,100,32,86
frame=6,0,607,830,137,122,79,119
frame=6,1,1507,369,127,155,83,148
frame=6,2,292,680,57,181,42,169
frame=6,3,345,861,100,173,33,169
frame=6,4,298,520,157,134,47,146
frame=6,5,1711,670,149,103,34,118
frame=6,6,848,1618,66,103,0,98
frame=6,7,1893,1206,80,111,34,99
frame=7,0,994,1164,96,146,75,142
frame=7,1,429,1379,84,170,74,168
frame=7,2,222,680,70,181,39,184
frame=7,3,211,506,87,174,16,181
frame=7,4,607,1023,123,149,12,161
frame=7,5,1385,1063,110,126,2,135
frame=7,6,1250,1700,55,133,-7,121
frame=7,7,1391,1448,59,139,35,123

[swing]
frames=4
duration=400ms
type=play_once
frame=0,0,493,1027,114,163,87,144
frame=0,1,266,1217,65,181,73,166
frame=0,2,0,711,135,161,60,164
frame=0,3,780,303,169,115,51,139
frame=0,4,1637,1072,138,94,17,108
frame=0,5,1904,1110,70,96,-21,88
frame=0,6,1166,672,110,106,39,90
frame=0,7,730,1031,144,126,83,113
frame=1,0,450,293,159,122,101,99
frame=1,1,781,1157,88,155,85,132
frame=1,2,1014,1310,110,154,74,145
frame=1,3,1366,0,177,107,76,128
frame=1,4,1708,163,169,72,43,94
frame=1,5,341,1738,83,95,-20,85
frame=1,6,1090,1209,97,101,9,75
frame=1,7,907,985,162,92,75,67
frame=2,0,829,109,181,87,89,64
frame=2,1,430,1719,164,114,103,96
frame=2,2,1265,920,85,143,81,125
frame=2,3,1268,1449,123,129,74,128
