image=images/avatar/female/chain_coif.png
#flare_sprite_packer_input=68 114 67 118 62 120 67 118 69 116 66 118 59 119 66 118 70 114 66 117 63 119 69 118 70 116 65 118 59 119 65 118 67 116 66 118 63 121 70 117 70 115 66 119 62 120 69 118 66 115 65 117 63 119 65 117 67 116 66 117 60 119 68 119 66 113 65 113 61 115 66 113 70 112 66 116 62 117 65 115 69 114 66 115 62 118 67 116 70 116 68 117 61 117 67 117 70 117 67 117 63 120 68 119 71 118 68 119 64 120 69 117 68 115 64 117 60 118 67 116 69 117 65 118 60 117 68 117 69 112 66 114 58 115 68 113 67 113 65 114 59 116 67 116 67 115 66 117 60 117 67 116 69 116 65 118 63 117 68 118 70 117 67 119 63 120 68 119 71 118 68 119 64 120 69 118 68 114 67 115 62 117 68 116 71 116 69 118 61 118 69 116 68 115 67 116 63 119 67 115 68 114 66 115 59 116 69 116 68 111 63 110 59 114 66 110 70 110 64 110 58 111 65 112 62 107 64 107 58 112 65 108 70 107 65 106 56 105 63 105 64 113 67 111 58 114 66 113 69 111 67 113 60 112 65 112 67 114 66 115 59 116 70 115 69 113 69 114 58 117 67 116 69 112 65 110 58 114 69 110 69 110 66 108 57 110 68 108 69 116 65 116 62 118 68 115 71 116 66 116 59 118 69 118 66 111 64 111 62 112 68 109 71 109 64 109 56 110 68 109 61 79 56 80 46 82 55 82 60 78 54 79 45 79 57 77 37 77 51 75 50 75 54 72 60 68 52 70 47 72 44 72 35 49 37 49 41 48 45 45 48 50 42 51 46 51 42 47 26 27 31 26 24 29 32 30 38 35 32 36 37 33 35 30 68 115 67 117 63 120 69 118 65 116 65 119 62 120 69 119 70 118 73 121 63 121 70 120 72 118 67 121 64 123 69 122 72 119 72 122 64 121 71 120 69 118 68 121 62 123 68 122 66 117 66 117 63 119 68 115 71 115 68 116 60 118 68 119 68 112 65 113 62 115 67 112 70 112 65 113 57 113 65 112 68 111 63 112 62 114 65 112 71 111 64 112 58 112 66 110 67 111 65 112 62 114 66 112 71 112 64 114 58 113 66 111 69 114 65 114 62 116 69 115 73 113 66 113 57 115 66 113
#flare_sprite_packer_output=877 471 476 120 64 729 1133 116 337 120 1269 115 543 119 393 236 1344 0 596 238 670 118 639 0 1060 0 730 237 869 117 131 364 872 355 134 482 0 1096 708 0 406 120 68 485 64 849 199 118 393 354 1006 352 126 728 1012 469 392 469 258 354 132 241 602 118 1111 586 1180 699 1193 234 1245 700 737 471 1321 233 1063 235 635 585 528 471 1245 585 196 358 945 469 1130 0 528 238 1071 352 996 235 778 0 939 352 62 973 733 117 217 0 801 117 63 1093 324 236 1125 234 1077 469 200 476 1254 233 459 238 260 471 192 600 928 235 834 699 515 816 642 700 1311 698 704 814 771 814 255 711 433 585 507 701 1259 349 252 594 500 585 324 353 1132 349 312 589 662 237 848 0 126 847 72 121 928 116 288 0 996 116 135 119 268 118 903 585 700 699 1387 238 736 355 918 0 1064 116 1141 467 529 355 567 585 700 583 192 239 767 699 1177 585 382 819 380 703 598 355 903 811 1325 1032 125 969 1133 920 1379 584 1261 1032 567 1043 435 1047 1322 1142 1258 1142 691 930 1193 1141 1379 694 1008 1143 1330 922 1386 913 306 943 624 930 127 1083 1040 806 1111 699 836 811 691 1042 749 928 448 816 581 815 258 827 459 355 971 586 597 471 375 586 767 583 903 699 1265 922 184 966 971 811 1106 810 1199 922 1072 1029 1175 812 667 355 193 840 1197 349 1311 583 989 0 314 706 1202 467 1200 115 999 921 1008 1032 814 928 1243 813 1040 697 1129 1140 1073 1139 1065 920 1388 1018 312 1169 422 1164 468 1159 1388 1097 368 1169 1404 114 523 1154 737 1154 580 1154 774 1152 631 1153 1384 1175 685 1154 824 1152 871 1152 1414 0 175 1197 963 1197 1404 193 915 1199 915 1148 957 1146 133 1197 31 1217 0 1217 249 1184 1414 79 95 1213 63 1213 212 1194 1414 49 439 701 325 469 68 365 1335 114 317 822 863 236 67 608 500 0 569 0 0 0 69 243 430 0 145 0 0 608 0 729 0 243 73 0 0 121 0 852 359 0 255 236 0 487 0 973 0 365 1261 466 189 723 129 604 574 700 1200 0 804 355 1327 465 795 236 972 699 312 1056 1387 355 1379 801 807 471 370 938 435 934 751 1040 1311 811 816 1040 1387 470 876 924 1040 586 879 1036 941 922 1129 1030 500 1043 943 1034 185 1080 625 1041 666 471 242 956 377 1051 1195 1030 834 585 247 1070 1325 349 459 470 1271 0 492 930 647 815 558 930


[stance]
frames=4
duration=800ms
type=back_forth
frame=0,0,877,471,68,114,18,141
frame=0,1,476,120,67,118,16,144
frame=0,2,64,729,62,120,10,145
frame=0,3,1133,116,67,118,9,143
frame=0,4,337,120,69,116,10,140
frame=0,5,1269,115,66,118,10,140
frame=0,6,543,119,59,119,11,141
frame=0,7,393,236,66,118,18,141
frame=1,0,1344,0,70,114,17,141
frame=1,1,596,238,66,117,15,143
frame=1,2,670,118,63,119,10,144
frame=1,3,639,0,69,118,10,142
frame=1,4,1060,0,70,116,11,140
frame=1,5,730,237,65,118,11,140
frame=1,6,869,117,59,119,11,141
frame=1,7,131,364,65,118,17,141
frame=2,0,872,355,67,116,14,142
frame=2,1,134,482,66,118,13,143
frame=2,2,0,1096,63,121,10,143
frame=2,3,708,0,70,117,11,141
frame=2,4,406,120,70,115,13,140
frame=2,5,68,485,66,119,13,141
frame=2,6,64,849,62,120,11,142
frame=2,7,199,118,69,118,16,142
frame=3,0,393,354,66,115,13,141
frame=3,1,1006,352,65,117,12,142
frame=3,2,126,728,63,119,10,143
frame=3,3,1012,469,65,117,12,141
frame=3,4,392,469,67,116,14,140
frame=3,5,258,354,66,117,13,141
frame=3,6,132,241,60,119,12,143
frame=3,7,602,118,68,119,15,143

[run]
frames=8
duration=533ms
type=looped
frame=0,0,1111,586,66,113,24,137
frame=0,1,1180,699,65,113,20,141
frame=0,2,1193,234,61,115,9,143
frame=0,3,1245,700,66,113,5,140
frame=0,4,737,471,70,112,5,135
frame=0,5,1321,233,66,116,7,134
frame=0,6,1063,235,62,117,12,134
frame=0,7,635,585,65,115,22,135
frame=1,0,528,471,69,114,27,139
frame=1,1,1245,585,66,115,23,145
frame=1,2,196,358,62,118,10,148
frame=1,3,945,469,67,116,3,144
frame=1,4,1130,0,70,116,2,139
frame=1,5,528,238,68,117,4,135
frame=1,6,1071,352,61,117,11,134
frame=1,7,996,235,67,117,24,136
frame=2,0,778,0,70,117,28,142
frame=2,1,939,352,67,117,24,148
frame=2,2,62,973,63,120,11,151
frame=2,3,733,117,68,119,4,148
frame=2,4,217,0,71,118,2,142
frame=2,5,801,117,68,119,4,138
frame=2,6,63,1093,64,120,11,137
frame=2,7,324,236,69,117,24,138
frame=3,0,1125,234,68,115,26,139
frame=3,1,1077,469,64,117,23,144
frame=3,2,200,476,60,118,11,147
frame=3,3,1254,233,67,116,5,144
frame=3,4,459,238,69,117,3,140
frame=3,5,260,471,65,118,4,137
frame=3,6,192,600,60,117,10,135
frame=3,7,928,235,68,117,22,136
frame=4,0,834,699,69,112,24,135
frame=4,1,515,816,66,114,22,140
frame=4,2,642,700,58,115,12,143
frame=4,3,1311,698,68,113,7,141
frame=4,4,704,814,67,113,5,137
frame=4,5,771,814,65,114,5,135
frame=4,6,255,711,59,116,9,134
frame=4,7,433,585,67,116,20,134
frame=5,0,507,701,67,115,26,139
frame=5,1,1259,349,66,117,23,144
frame=5,2,252,594,60,117,11,147
frame=5,3,500,585,67,116,5,144
frame=5,4,324,353,69,116,3,139
frame=5,5,1132,349,65,118,4,137
frame=5,6,312,589,63,117,10,135
frame=5,7,662,237,68,118,22,136
frame=6,0,848,0,70,117,28,142
frame=6,1,126,847,67,119,24,148
frame=6,2,72,121,63,120,11,151
frame=6,3,928,116,68,119,4,148
frame=6,4,288,0,71,118,2,142
frame=6,5,996,116,68,119,4,138
frame=6,6,135,119,64,120,11,137
frame=6,7,268,118,69,118,24,138
frame=7,0,903,585,68,114,26,139
frame=7,1,700,699,67,115,23,144
frame=7,2,1387,238,62,117,10,147
frame=7,3,736,355,68,116,4,144
frame=7,4,918,0,71,116,3,139
frame=7,5,1064,116,69,118,5,136
frame=7,6,1141,467,61,118,11,135
frame=7,7,529,355,69,116,24,136

[swing]
frames=4
duration=400ms
type=play_once
frame=0,0,567,585,68,115,15,139
frame=0,1,700,583,67,116,14,140
frame=0,2,192,239,63,119,10,141
frame=0,3,767,699,67,115,13,139
frame=0,4,1177,585,68,114,15,138
frame=0,5,382,819,66,115,13,139
frame=0,6,380,703,59,116,11,140
frame=0,7,598,355,69,116,16,140
frame=1,0,903,811,68,111,32,133
frame=1,1,1325,1032,63,110,26,139
frame=1,2,125,969,59,114,10,142
frame=1,3,1133,920,66,110,2,138
frame=1,4,1379,584,70,110,0,132
frame=1,5,1261,1032,64,110,2,126
frame=1,6,567,1043,58,111,11,125
frame=1,7,435,1047,65,112,27,128
frame=2,0,1322,1142,62,107,48,127
