#flare_sprite_packer_input=107 60 106 63 65 82 61 82 103 65 104 50 65 64 55 71 108 59 107 63 64 82 63 78 103 65 104 50 65 63 54 71 106 59 106 63 64 82 62 78 104 65 104 50 65 63 55 70 107 59 105 65 64 82 63 78 104 65 103 51 65 62 54 69 76 84 76 73 53 69 60 64 72 63 74 79 46 89 57 94 93 54 56 69 44 78 87 64 97 61 66 62 43 55 79 51 149 53 98 82 44 90 119 67 140 71 89 110 48 108 128 96 125 64 80 73 45 77 97 64 109 85 68 114 50 108 111 99 76 63 58 66 48 68 75 72 71 84 57 94 52 89 75 79 94 63 85 63 48 78 64 71 98 57 91 52 46 58 58 65 149 72 131 69 50 89 88 82 139 52 119 97 46 108 99 111 112 81 102 63 50 74 65 65 101 61 92 91 44 107 72 105 108 62 108 63 60 89 65 88 109 66 109 53 62 70 59 76 110 57 109 63 61 91 66 91 113 69 111 47 63 67 58 73 109 59 112 67 64 86 64 87 114 64 115 47 64 65 56 74 113 62 117 68 67 93 65 83 116 63 117 50 61 66 58 79 107 58 105 64 63 88 64 84 105 65 105 49 63 62 58 71 104 56 105 65 63 89 65 84 108 66 104 48 64 59 57 68 110 54 109 59 57 82 57 82 104 64 107 49 62 74 55 72 106 56 115 59 67 85 49 63 101 69 112 51 68 75 44 80 112 53 109 69 55 92 70 62 113 51 105 51 53 76 63 76 110 52 105 71 53 93 76 65 120 46 110 47 44 43 66 72 113 43 101 47 68 63 67 55 100 41 100 48 67 64 86 60 108 45 100 47 74 64 74 62 109 49 99 50 73 63 78 59 101 67 106 60 72 79 52 79 99 65 104 49 68 65 46 75 99 69 100 60 67 77 52 77 97 63 98 52 63 70 49 77 98 70 101 59 68 77 51 77 97 64 100 52 64 70 46 78 99 69 103 58 68 77 50 78 98 64 101 51 65 70 46 78 96 65 97 61 65 78 54 77 94 64 95 48 63 63 47 72 92 68 95 59 66 77 52 76 91 63 93 49 64 66 45 74 93 69 96 58 68 76 53 76 90 63 94 49 64 65 43 74 96 65 98 61 65 78 54 77 94 64 95 48 63 63 47 72
#flare_sprite_packer_output=224 620 405 168 98 823 163 823 222 1190 525 355 225 228 216 1053 684 250 235 118 451 231 432 1197 224 555 525 405 624 583 271 1053 793 370 793 307 289 822 619 1191 515 225 524 455 625 728 629 362 325 1197 405 103 625 646 695 851 525 290 415 502 623 1026 212 984 449 313 330 1124 320 1375 290 228 429 1275 112 905 899 287 92 729 432 397 266 984 588 1360 568 1127 331 620 758 879 888 1422 616 854 417 0 0 823 581 1270 0 1123 277 0 0 403 68 513 0 0 0 1190 501 1270 738 1360 125 1190 836 0 0 513 72 621 0 193 618 791 272 1124 322 984 325 1052 353 786 149 729 370 959 186 905 428 618 689 645 783 1359 105 1390 427 681 527 915 842 1428 887 871 128 0 705 0 758 708 116 473 566 0 0 96 122 621 0 292 0 905 522 553 658 1436 834 941 350 231 0 732 168 621 0 627 511 163 204 436 430 1338 619 202 99 292 99 358 761 1083 886 1088 213 1318 213 1255 620 111 383 292 0 986 212 680 342 114 485 1458 684 309 0 1254 291 1444 227 1444 111 228 119 181 879 1164 888 1014 89 411 0 1055 208 292 224 822 119 118 417 53 211 1124 261 905 322 1256 789 183 422 1443 625 1269 681 120 793 429 874 1229 169 1390 323 681 684 185 363 870 880 526 116 555 518 505 620 967 373 1375 212 727 684 368 758 797 808 695 328 384 312 448 681 1146 629 290 204 499 566 52 355 1444 629 432 109 1321 208 385 406 1122 319 904 794 85 0 1321 328 292 865 809 681 69 419 451 632 1353 823 1084 510 111 0 1390 275 292 758 941 128 72 234 181 344 181 543 1458 277 71 426 917 811 1160 869 1291 206 781 525 740 743 1218 779 586 786 138 523 1028 867 669 618 905 684 427 426 738 688 1083 867 610 112 1254 792 247 495 1191 567 1191 327 555 322 737 743 1153 708 1437 113 984 525 680 756 1006 831 1351 521 788 490 1406 824 871 609 1438 0 1461 422 964 690 708 894 138 424 788 495 1075 163 1461 899 376 117 1053 312 497 688 1006 815 777 522 616 422 1023 98 1461 899 936 426 553 523 967 624 505 689 1220 522 851 400 1074 689 1297 898 215 119 1122 785 478 692 929 883 1346 490 1343 774 646 694 785 754 1437 227 1375 689 476 865 733 685 1360 689 582 784 537 810 1223 799 1437 426 852 323 1314 823 1006 752 1282 474 1127 689 534 806 1288 898 454


image=images/avatar/male/cloth_sandals.png

[stance]
frames=4
duration=800ms
type=back_forth
frame=0,0,224,620,107,60,46,45
frame=0,1,405,168,106,63,49,52
frame=0,2,98,823,65,82,30,58
frame=0,3,163,823,61,82,31,56
frame=0,4,222,1190,103,65,57,50
frame=0,5,525,355,104,50,55,40
frame=0,6,225,228,65,64,31,41
frame=0,7,216,1053,55,71,20,47
frame=1,0,684,250,108,59,47,44
frame=1,1,235,118,107,63,49,52
frame=1,2,451,231,64,82,30,58
frame=1,3,432,1197,63,78,31,52
frame=1,4,224,555,103,65,56,50
frame=1,5,525,405,104,50,54,40
frame=1,6,624,583,65,63,31,40
frame=1,7,271,1053,54,71,20,46
frame=2,0,793,370,106,59,47,44
frame=2,1,793,307,106,63,50,52
frame=2,2,289,822,64,82,30,58
frame=2,3,619,1191,62,78,30,52
frame=2,4,515,225,104,65,56,50
frame=2,5,524,455,104,50,54,40
frame=2,6,625,728,65,63,31,39
frame=2,7,629,362,55,70,21,45
frame=3,0,325,1197,107,59,46,44
frame=3,1,405,103,105,65,49,53
frame=3,2,625,646,64,82,30,58
frame=3,3,695,851,63,78,31,52
frame=3,4,525,290,104,65,57,50
frame=3,5,415,502,103,51,54,41
frame=3,6,623,1026,65,62,31,39
frame=3,7,212,984,54,69,20,45

[run]
frames=8
duration=533ms
type=looped
frame=0,0,449,313,76,84,-2,76
frame=0,1,330,1124,76,73,7,57
frame=0,2,320,1375,53,69,18,50
frame=0,3,290,228,60,64,39,50
frame=0,4,429,1275,72,63,62,66
frame=0,5,112,905,74,79,54,87
frame=0,6,899,287,46,89,18,96
frame=0,7,92,729,57,94,1,94
frame=1,0,432,397,93,54,8,53
frame=1,1,266,984,56,69,-5,46
frame=1,2,588,1360,44,78,14,47
frame=1,3,568,1127,87,64,59,44
frame=1,4,331,620,97,61,75,54
frame=1,5,758,879,66,62,53,66
frame=1,6,888,1422,43,55,18,64
frame=1,7,616,854,79,51,13,63
frame=2,0,417,0,149,53,46,55
frame=2,1,0,823,98,82,26,55
frame=2,2,581,1270,44,90,17,53
frame=2,3,0,1123,119,67,76,48
frame=2,4,277,0,140,71,93,64
frame=2,5,0,403,89,110,61,91
frame=2,6,68,513,48,108,17,87
frame=2,7,0,0,128,96,41,84
frame=3,0,0,1190,125,64,27,67
frame=3,1,501,1270,80,73,13,52
frame=3,2,738,1360,45,77,17,49
frame=3,3,125,1190,97,64,69,52
frame=3,4,836,0,109,85,82,77
frame=3,5,0,513,68,114,53,100
frame=3,6,72,621,50,108,17,95
frame=3,7,0,193,111,99,28,93
frame=4,0,618,791,76,63,-3,66
frame=4,1,272,1124,58,66,3,50
frame=4,2,322,984,48,68,18,50
frame=4,3,325,1052,75,72,55,56
frame=4,4,353,786,71,84,62,76
frame=4,5,149,729,57,94,39,94
frame=4,6,370,959,52,89,18,96
frame=4,7,186,905,75,79,5,87
frame=5,0,428,618,94,63,11,56
frame=5,1,689,645,85,63,16,45
frame=5,2,783,1359,48,78,17,48
frame=5,3,105,1390,64,71,48,46
frame=5,4,427,681,98,57,74,53
frame=5,5,527,915,91,52,62,61
frame=5,6,842,1428,46,58,17,66
frame=5,7,887,871,58,65,1,67
frame=6,0,128,0,149,72,45,65
frame=6,1,705,0,131,69,41,49
frame=6,2,758,708,50,89,17,52
frame=6,3,116,473,88,82,61,55
frame=6,4,566,0,139,52,93,55
frame=6,5,0,96,119,97,77,85
frame=6,6,122,621,46,108,17,87
frame=6,7,0,292,99,111,26,92
frame=7,0,0,905,112,81,17,73
frame=7,1,522,553,102,63,21,50
frame=7,2,658,1436,50,74,17,46
frame=7,3,834,941,65,65,51,44
frame=7,4,350,231,101,61,79,63
frame=7,5,0,732,92,91,66,88
frame=7,6,168,621,44,107,17,98
frame=7,7,0,627,72,105,6,95

[swing]
frames=4
duration=400ms
type=play_once
frame=0,0,511,163,108,62,45,49
frame=0,1,204,436,108,63,48,52
frame=0,2,430,1338,60,89,26,63
frame=0,3,619,202,65,88,32,60
frame=0,4,99,292,109,66,58,52
frame=0,5,99,358,109,53,58,43
frame=0,6,761,1083,62,70,30,48
frame=0,7,886,1088,59,76,21,52
frame=1,0,213,1318,110,57,49,44
frame=1,1,213,1255,109,63,51,53
frame=1,2,620,111,61,91,27,66
frame=1,3,383,292,66,91,29,63
frame=1,4,0,986,113,69,56,54
frame=1,5,212,680,111,47,56,36
frame=1,6,342,114,63,67,31,42
frame=1,7,485,1458,58,73,25,47
