#flare_sprite_packer_input=94 84 66 104 50 110 91 98 104 77 75 78 44 80 84 76 94 86 66 104 50 111 93 99 104 79 76 78 45 79 84 78 95 88 64 106 50 113 92 99 102 80 75 79 46 81 64 80 91 90 61 109 53 114 93 98 104 79 71 81 48 79 86 79 95 84 74 106 48 117 85 108 108 85 86 83 47 83 75 83 85 69 67 69 43 101 89 89 103 70 80 85 41 92 83 79 101 64 52 64 41 80 83 64 91 77 66 98 32 101 89 88 105 66 54 61 39 81 77 68 94 71 73 93 35 98 81 76 103 61 87 78 35 88 74 83 102 61 86 82 40 95 75 87 79 82 76 102 47 115 74 110 104 91 92 82 53 81 66 82 73 99 66 117 55 129 67 126 86 114 83 98 59 98 54 98 84 92 72 112 51 124 76 119 100 101 87 90 50 91 66 91 124 110 91 132 59 141 112 128 129 109 81 132 63 140 110 124 112 127 97 121 65 123 85 123 103 125 82 146 64 154 91 147 71 109 46 111 56 125 82 116 88 98 66 98 54 94 70 94 95 52 78 52 21 57 64 57 89 46 74 71 31 80 67 75 100 71 62 93 44 100 91 87 106 69 75 78 41 82 86 69 96 62 51 73 44 90 89 76 100 60 70 77 36 80 85 64 89 58 41 74 60 75 93 53 87 70 49 87 50 83 60 58 55 42 27 46 60 48 78 62 63 82 26 91 69 80 87 64 49 41 26 42 48 41 67 56 54 73 22 83 54 72 59 47 55 32 22 31 44 32 62 42 48 61 15 70 48 60 71 33 16 16 25 18 22 25 12 29 16 28 22 22 4 3 4 6 73 37 82 21 53 43 27 48 70 33 82 25 48 41 29 46 64 118 67 131 62 141 60 145 85 135 89 122 68 116 49 117 89 138 69 138 93 136 90 147 73 167 70 168 103 156 114 137 76 137 80 136 103 135 93 155 70 170 88 165 114 146 111 135 67 135 91 134 100 142 74 160 56 167 101 154 115 136 94 133 54 106 59 104 74 106 68 122 55 133 68 132 88 118 88 104 66 135 67 143 66 151 66 153 76 149 78 142 74 133 65 128 65 144 64 148 80 142 90 130 78 120 69 122 66 121 66 134 103 92 78 115 52 126 93 114 110 91 91 92 53 98 88 92
#flare_sprite_packer_output=1169 471 1169 367 530 763 974 372 1065 458 1528 249 860 1049 246 829 1270 555 843 604 580 646 881 368 1166 555 1455 554 1253 954 630 724 1433 147 909 585 324 692 1370 641 1294 391 1528 170 1506 885 1396 391 304 1011 519 654 711 392 1435 235 1058 689 714 721 1261 1033 691 1050 1263 471 1461 742 1216 249 973 470 1058 535 1358 471 1102 881 1528 87 973 578 1536 660 298 905 806 867 1162 700 835 708 895 864 777 1050 1269 641 1502 966 904 1049 713 802 1158 770 1460 386 596 868 1249 776 1164 634 1448 966 1414 882 1526 405 210 1009 779 956 602 969 956 793 1332 330 936 878 1081 1041 1006 963 1056 768 945 1047 1213 957 1528 0 1023 881 630 622 199 768 1462 632 1065 367 964 711 1453 885 1535 785 374 796 708 506 986 124 822 240 625 392 447 781 395 895 542 873 465 977 1531 473 575 522 974 253 1223 142 719 866 785 696 914 956 807 0 596 260 295 410 454 0 678 0 718 109 354 410 931 0 566 0 889 124 510 531 889 245 1041 0 101 302 88 456 1347 0 374 687 580 757 662 135 626 506 454 879 706 623 725 956 395 993 1037 829 1149 905 1367 951 1238 864 212 1080 882 793 1427 802 1536 585 1265 705 852 956 330 805 1364 554 1058 620 1528 327 1116 1041 796 793 1365 740 1552 867 1157 1039 1338 802 465 1069 1080 964 1302 864 973 647 1149 847 1309 1023 1201 1052 1435 333 1444 484 915 691 1031 1046 1388 963 1496 1030 1496 1072 152 1081 613 1067 1150 957 980 956 774 616 626 802 1554 940 1422 1021 1448 1027 1536 729 1338 878 1392 878 1298 951 1437 1068 1309 1097 1550 1083 1364 1097 395 1087 1554 981 1352 951 565 1069 1227 921 0 1113 183 430 1338 776 1403 1054 159 735 199 883 401 407 179 285 1458 848 301 1101 1350 1054 1523 1072 1352 1021 70 1104 1551 1042 1408 1083 909 467 755 241 306 551 183 285 416 135 1041 125 1264 243 832 366 243 272 332 272 243 136 1438 0 0 776 73 776 0 146 114 0 368 550 336 136 1144 0 0 621 0 943 0 456 0 0 343 0 501 128 417 407 1247 0 70 944 143 763 0 302 228 0 568 127 341 905 1235 366 445 675 764 372 467 270 687 260 1128 249 210 905 401 272 159 592 144 930 93 610 103 146 217 430 522 263 508 403 152 448 179 137 226 572 799 110 1050 247 774 494 843 483 444 541 1332 238 246 714 573 396 1130 135 1323 147 628 866 549 971 637 958


image=images/avatar/male/mace.png

[stance]
frames=4
duration=800ms
type=back_forth
frame=0,0,1169,471,94,84,43,124
frame=0,1,1169,367,66,104,-6,127
frame=0,2,530,763,50,110,-40,113
frame=0,3,974,372,91,98,-6,89
frame=0,4,1065,458,104,77,33,69
frame=0,5,1528,249,75,78,56,66
frame=0,6,860,1049,44,80,65,83
frame=0,7,246,829,84,76,72,104
frame=1,0,1270,555,94,86,44,126
frame=1,1,843,604,66,104,-6,128
frame=1,2,580,646,50,111,-41,114
frame=1,3,881,368,93,99,-8,90
frame=1,4,1166,555,104,79,32,70
frame=1,5,1455,554,76,78,56,66
frame=1,6,1253,954,45,79,66,81
frame=1,7,630,724,84,78,72,105
frame=2,0,1433,147,95,88,45,128
frame=2,1,909,585,64,106,-6,130
frame=2,2,324,692,50,113,-42,116
frame=2,3,1370,641,92,99,-9,91
frame=2,4,1294,391,102,80,30,71
frame=2,5,1528,170,75,79,55,67
frame=2,6,1506,885,46,81,67,82
frame=2,7,1396,391,64,80,74,107
frame=3,0,304,1011,91,90,46,127
frame=3,1,519,654,61,109,-5,131
frame=3,2,711,392,53,114,-39,117
frame=3,3,1435,235,93,98,-10,91
frame=3,4,1058,689,104,79,27,71
frame=3,5,714,721,71,81,51,67
frame=3,6,1261,1033,48,79,67,81
frame=3,7,691,1050,86,79,75,106

[run]
frames=8
duration=533ms
type=looped
frame=0,0,1263,471,95,84,68,119
frame=0,1,1461,742,74,106,30,134
frame=0,2,1216,249,48,117,-19,133
frame=0,3,973,470,85,108,-14,114
frame=0,4,1058,535,108,85,7,90
frame=0,5,1358,471,86,83,27,73
frame=0,6,1102,881,47,83,39,75
frame=0,7,1528,87,75,83,71,94
frame=1,0,973,578,85,69,53,102
frame=1,1,1536,660,67,69,8,88
frame=1,2,298,905,43,101,-24,107
frame=1,3,806,867,89,89,2,89
frame=1,4,1162,700,103,70,28,69
frame=1,5,835,708,80,85,42,73
frame=1,6,895,864,41,92,43,86
frame=1,7,777,1050,83,79,63,91
frame=2,0,1269,641,101,64,28,93
frame=2,1,1502,966,52,64,-19,77
frame=2,2,904,1049,41,80,-19,77
frame=2,3,713,802,83,64,20,62
frame=2,4,1158,770,91,77,49,71
frame=2,5,1460,386,66,98,52,90
frame=2,6,596,868,32,101,45,102
frame=2,7,1249,776,89,88,46,106
frame=3,0,1164,634,105,66,38,91
frame=3,1,1448,966,54,61,-15,77
frame=3,2,1414,882,39,81,-19,81
frame=3,3,1526,405,77,68,13,67
frame=3,4,210,1009,94,71,41,67
frame=3,5,779,956,73,93,48,84
frame=3,6,602,969,35,98,39,94
frame=3,7,956,793,81,76,49,88
frame=4,0,1332,330,103,61,59,84
frame=4,1,936,878,87,78,31,99
frame=4,2,1081,1041,35,88,-12,97
frame=4,3,1006,963,74,83,-1,86
frame=4,4,1056,768,102,61,22,66
frame=4,5,945,1047,86,82,36,72
frame=4,6,1213,957,40,95,29,83
frame=4,7,1528,0,75,87,57,89
frame=5,0,1023,881,79,82,78,109
frame=5,1,630,622,76,102,48,130
frame=5,2,199,768,47,115,-3,136
frame=5,3,1462,632,74,110,-20,121
frame=5,4,1065,367,104,91,-5,96
frame=5,5,964,711,92,82,16,74
frame=5,6,1453,885,53,81,28,68
frame=5,7,1535,785,66,82,67,83
frame=6,0,374,796,73,99,75,129
frame=6,1,708,506,66,117,50,151
frame=6,2,986,124,55,129,1,158
frame=6,3,822,240,67,126,-30,145
frame=6,4,625,392,86,114,-23,120
frame=6,5,447,781,83,98,0,98
frame=6,6,395,895,59,98,25,92
frame=6,7,542,873,54,98,63,105
frame=7,0,465,977,84,92,74,124
frame=7,1,1531,473,72,112,41,144
frame=7,2,575,522,51,124,-9,147
frame=7,3,974,253,76,119,-24,131
frame=7,4,1223,142,100,101,-9,105
frame=7,5,719,866,87,90,15,85
frame=7,6,785,696,50,91,29,83
frame=7,7,914,956,66,91,69,99

[swing]
frames=4
duration=400ms
type=play_once
frame=0,0,807,0,124,110,30,153
frame=0,1,596,260,91,132,-2,158
frame=0,2,295,410,59,141,-15,149
frame=0,3,454,0,112,128,20,133
frame=0,4,678,0,129,109,51,128
frame=0,5,718,109,81,132,56,147
frame=0,6,354,410,63,140,39,161
frame=0,7,931,0,110,124,48,164
frame=1,0,566,0,112,127,62,175
frame=1,1,889,124,97,121,22,171
frame=1,2,510,531,65,123,-26,160
frame=1,3,889,245,85,123,-18,147
frame=1,4,1041,0,103,125,5,139
frame=1,5,101,302,82,146,32,143
frame=1,6,88,456,64,154,46,155
